time,open,high,low,close,volume
1704175560,45221.3,45225.0,45209.7,45225.0,169.239
1704175620,45224.9,45237.8,45190.0,45190.0,174.864
1704175680,45190.1,45214.4,45170.7,45213.5,108.834
1704175740,45213.5,45226.8,45204.4,45218.6,81.455
1704175800,45218.6,45251.5,45214.8,45244.9,101.867
1704175860,45244.8,45249.7,45240.0,45249.3,72.199
1704175920,45249.3,45259.0,45243.0,45255.4,66.242
1704175980,45255.4,45281.2,45255.4,45280.1,209.408
1704176040,45280.0,45285.5,45270.7,45280.0,103.967
1704176100,45280.0,45283.0,45242.1,45242.2,122.475
1704176160,45242.2,45272.8,45233.0,45272.7,103.47
1704176220,45272.7,45276.3,45258.2,45267.4,47.67
1704176280,45267.3,45269.3,45267.3,45269.2,24.672
1704176340,45269.2,45273.1,45249.8,45261.4,72.936
1704176400,45261.4,45265.9,45241.0,45249.9,83.624
1704176460,45250.0,45261.1,45237.3,45261.0,75.392
1704176520,45261.1,45281.3,45253.4,45261.6,74.842
1704176580,45261.6,45279.6,45261.5,45264.7,76.691
1704176640,45264.8,45279.0,45264.8,45279.0,51.299
1704176700,45278.9,45299.7,45278.9,45286.8,119.696
1704176760,45286.7,45319.3,45286.7,45319.2,92.348
1704176820,45319.2,45320.5,45291.8,45303.4,203.141
1704176880,45303.5,45303.5,45288.8,45289.9,37.7
1704176940,45289.9,45300.0,45283.4,45283.4,49.43
1704177000,45283.5,45283.5,45260.5,45263.9,68.824
1704177060,45264.0,45264.0,45252.2,45253.5,58.309
1704177120,45253.5,45263.9,45241.0,45247.9,72.323
1704177180,45248.0,45254.3,45245.2,45246.9,63.416
1704177240,45246.9,45252.3,45236.0,45240.8,44.745
1704177300,45240.8,45263.4,45232.1,45263.3,69.362
1704177360,45263.3,45274.8,45255.2,45274.8,47.03
1704177420,45274.7,45289.9,45274.7,45283.6,62.614
1704177480,45283.6,45285.6,45257.0,45257.0,57.594
1704177540,45257.1,45265.3,45257.0,45261.0,56.916
1704177600,45260.9,45313.0,45260.9,45313.0,103.646
1704177660,45312.9,45334.0,45305.4,45328.5,182.266
1704177720,45328.4,45334.1,45322.6,45332.9,106.021
1704177780,45332.9,45332.9,45317.3,45323.4,81.23
1704177840,45323.4,45332.4,45323.3,45325.8,50.537
1704177900,45325.8,45346.2,45303.1,45314.0,211.01
1704177960,45314.0,45315.0,45305.4,45311.7,43.218
1704178020,45311.6,45318.5,45295.8,45295.8,58.331
1704178080,45295.9,45295.9,45276.1,45276.1,45.895
1704178140,45276.2,45319.5,45275.0,45319.5,112.783
1704178200,45319.4,45342.1,45319.4,45328.1,140.441
1704178260,45328.1,45328.2,45315.1,45317.5,43.815
1704178320,45317.5,45317.5,45292.0,45292.0,53.291
1704178380,45292.1,45297.9,45268.6,45269.9,44.328
1704178440,45270.0,45292.7,45270.0,45285.5,53.133
1704178500,45285.4,45306.8,45277.3,45278.4,100.795
1704178560,45278.4,45293.4,45278.4,45289.2,43.416
1704178620,45289.2,45289.3,45268.6,45268.6,52.454
1704178680,45268.7,45274.2,45251.9,45251.9,93.227
1704178740,45252.0,45257.2,45202.8,45202.9,332.144
1704178800,45202.9,45228.1,45202.5,45228.0,195.998
1704178860,45227.9,45250.0,45227.9,45245.6,82.503
1704178920,45245.5,45265.4,45221.0,45263.0,269.641
1704178980,45263.0,45276.3,45258.5,45273.6,82.862
1704179040,45273.5,45278.4,45261.9,45277.6,87.495
1704179100,45277.6,45281.2,45274.2,45279.1,52.987
1704179160,45279.0,45305.7,45279.0,45305.6,65.836
1704179220,45305.6,45309.0,45296.1,45309.0,111.818
1704179280,45309.0,45325.6,45296.6,45316.8,153.076
1704179340,45316.8,45375.0,45315.8,45375.0,340.36
1704179400,45374.9,45444.9,45369.4,45437.7,759.14
1704179460,45437.6,45437.7,45389.9,45393.9,249.343
1704179520,45393.9,45419.0,45391.2,45403.5,127.617
1704179580,45403.4,45410.0,45368.6,45378.1,215.478
1704179640,45378.2,45380.2,45370.0,45377.1,77.206
1704179700,45377.0,45397.9,45375.5,45390.0,82.367
1704179760,45390.0,45390.1,45344.4,45344.4,117.701
1704179820,45344.5,45379.2,45330.2,45379.1,132.734
1704179880,45379.1,45400.0,45373.6,45387.5,138.008
1704179940,45387.4,45399.8,45378.9,45398.0,76.552
1704180000,45397.9,45440.0,45397.2,45430.4,172.804
1704180060,45430.3,45430.3,45380.9,45401.9,302.765
1704180120,45402.0,45440.6,45401.9,45439.9,105.463
1704180180,45439.8,45480.0,45436.9,45461.7,425.671
1704180240,45461.7,45522.9,45461.7,45521.3,632.45
1704180300,45519.0,45832.8,45507.9,45596.0,4800.858
1704180360,45595.9,45632.8,45530.5,45606.7,1488.608
1704180420,45606.6,45640.2,45534.4,45534.4,646.411
1704180480,45534.5,45537.0,45482.0,45492.3,693.266
1704180540,45492.3,45505.5,45469.8,45502.6,368.236
1704180600,45502.6,45512.4,45446.8,45450.7,497.067
1704180660,45450.7,45458.3,45396.7,45441.5,504.313
1704180720,45441.5,45450.0,45326.4,45367.5,1299.956
1704180780,45367.6,45371.2,45325.6,45351.2,321.318
1704180840,45351.2,45422.9,45344.2,45420.0,345.246
1704180900,45420.0,45451.0,45366.4,45368.1,263.947
1704180960,45368.2,45370.8,45336.3,45367.2,338.826
1704181020,45367.3,45447.9,45360.0,45433.9,389.646
1704181080,45433.9,45475.0,45433.9,45465.0,165.604
1704181140,45465.3,45473.9,45441.9,45452.3,192.604
1704181200,45452.4,45465.9,45445.7,45465.7,149.299
1704181260,45465.7,45474.9,45426.2,45438.1,141.361
1704181320,45438.9,45508.9,45437.4,45507.0,236.937
1704181380,45506.9,45540.0,45488.9,45532.8,360.2
1704181440,45532.8,45574.1,45529.9,45574.1,368.211
1704181500,45574.0,45574.1,45510.5,45526.6,528.737
1704181560,45526.7,45567.6,45515.4,45544.3,209.886
1704181620,45544.0,45550.9,45488.9,45504.3,275.513
1704181680,45504.4,45550.1,45495.1,45538.0,174.597
1704181740,45538.0,45572.5,45538.0,45568.5,253.874
1704181800,45568.5,45568.6,45517.3,45531.1,323.606
1704181860,45531.1,45531.1,45506.1,45514.6,171.288
1704181920,45514.7,45550.0,45505.5,45543.7,153.937
1704181980,45543.6,45543.6,45506.7,45522.5,87.545
1704182040,45522.5,45525.0,45491.7,45498.1,93.406
1704182100,45498.1,45530.0,45495.9,45512.1,102.391
1704182160,45512.0,45541.5,45510.9,45517.9,134.013
1704182220,45517.9,45538.9,45488.7,45532.7,165.704
1704182280,45532.7,45532.7,45481.5,45481.5,162.519
1704182340,45481.6,45502.3,45475.0,45495.5,180.739
1704182400,45495.6,45532.7,45480.4,45531.0,223.745
1704182460,45530.9,45542.9,45520.3,45542.9,128.753
1704182520,45542.8,45559.0,45503.7,45503.7,169.881
1704182580,45503.7,45503.8,45475.5,45484.5,215.404
1704182640,45484.6,45484.7,45471.4,45471.4,104.837
1704182700,45471.5,45471.5,45450.1,45450.6,138.994
1704182760,45450.6,45452.1,45404.3,45411.1,318.587
1704182820,45411.2,45411.2,45365.0,45367.9,370.031
1704182880,45368.0,45407.4,45367.9,45390.8,185.633
1704182940,45390.7,45417.6,45370.0,45417.5,181.294
1704183000,45417.5,45433.5,45410.0,45432.0,120.565
1704183060,45432.0,45504.6,45432.0,45498.5,287.81
1704183120,45498.5,45562.4,45498.5,45561.3,291.391
1704183180,45561.3,45655.2,45538.0,45628.6,902.776
1704183240,45628.6,45760.1,45620.0,45699.5,1465.656
1704183300,45699.4,45799.5,45650.9,45653.0,1377.812
1704183360,45653.1,45700.2,45638.6,45671.5,427.341
1704183420,45671.6,45716.5,45651.2,45710.6,284.565
1704183480,45710.7,45787.6,45692.6,45769.9,917.621
1704183540,45769.9,45775.3,45734.0,45762.4,683.575
1704183600,45762.4,45890.0,45751.7,45801.0,2090.862
1704183660,45801.0,45900.0,45795.0,45894.0,1372.691
1704183720,45894.0,45898.8,45826.3,45857.0,776.403
1704183780,45857.0,45899.0,45821.0,45876.1,567.319
1704183840,45876.1,45896.1,45787.0,45843.4,902.025
1704183900,45843.4,45855.4,45753.8,45766.7,709.251
1704183960,45766.8,45811.0,45736.4,45762.4,531.762
1704184020,45762.3,45817.1,45762.3,45817.1,222.494
1704184080,45817.1,45818.8,45762.7,45785.6,285.191
1704184140,45785.5,45800.0,45760.2,45784.3,250.2
1704184200,45784.2,45799.9,45766.0,45777.6,239.347
1704184260,45777.6,45905.9,45761.6,45867.1,1131.58
1704184320,45867.1,45876.6,45752.5,45752.5,483.777
1704184380,45753.8,45782.1,45723.4,45760.8,404.742
1704184440,45760.7,45783.0,45734.0,45739.9,349.006
1704184500,45739.9,45786.6,45671.5,45757.8,833.294
1704184560,45757.7,45830.0,45736.6,45825.4,303.779
1704184620,45825.4,45825.4,45742.3,45746.6,246.096
1704184680,45746.7,45785.2,45737.4,45766.3,203.037
1704184740,45766.4,45766.4,45700.0,45722.4,251.058
1704184800,45722.5,45738.4,45691.0,45699.6,301.991
1704184860,45699.6,45777.0,45695.2,45701.0,349.511
1704184920,45700.9,45725.6,45700.9,45717.0,114.592
1704184980,45717.0,45722.3,45660.0,45679.8,321.922
1704185040,45679.8,45725.0,45679.8,45710.0,168.804
1704185100,45710.0,45718.4,45661.2,45674.3,363.689
1704185160,45674.3,45678.0,45633.0,45672.1,454.03
1704185220,45672.0,45702.4,45630.2,45678.6,488.68
1704185280,45678.7,45721.9,45631.7,45701.8,532.394
1704185340,45701.8,45786.5,45687.0,45775.8,655.676
1704185400,45775.8,45778.4,45741.2,45776.0,199.01
1704185460,45776.1,45821.7,45765.2,45800.2,351.556
1704185520,45800.3,45817.2,45777.0,45782.8,470.434
1704185580,45782.8,45815.9,45779.1,45803.0,148.04
1704185640,45803.8,45857.7,45801.1,45849.7,359.478
1704185700,45849.6,45850.9,45810.4,45840.0,200.836
1704185760,45839.9,45845.8,45802.1,45822.6,163.729
1704185820,45822.6,45845.8,45816.5,45827.1,217.759
1704185880,45827.1,45827.2,45793.1,45811.8,167.697
1704185940,45811.9,45816.9,45786.0,45816.8,118.835
1704186000,45816.8,45836.8,45792.8,45819.0,243.78
1704186060,45819.1,45837.7,45792.6,45830.9,127.209
1704186120,45831.0,45857.9,45828.0,45844.4,266.118
1704186180,45844.3,45865.7,45834.0,45862.9,199.583
1704186240,45863.0,45887.3,45847.0,45886.8,313.913
1704186300,45887.0,45937.9,45872.3,45887.9,785.095
1704186360,45887.9,45950.0,45887.9,45931.0,783.722
1704186420,45931.0,45939.1,45837.0,45843.3,632.424
1704186480,45843.3,45865.4,45788.4,45842.5,479.595
1704186540,45842.4,45842.5,45777.0,45777.1,245.212
1704186600,45777.0,45807.5,45770.6,45775.9,236.769
1704186660,45776.0,45790.6,45763.9,45765.9,221.411
1704186720,45765.8,45780.7,45748.0,45754.3,274.665
1704186780,45754.3,45771.6,45743.1,45760.0,158.271
1704186840,45759.4,45759.5,45702.3,45734.7,435.978
1704186900,45734.6,45758.7,45714.3,45753.5,161.396
1704186960,45753.4,45767.3,45739.1,45766.9,192.64
1704187020,45766.9,45796.5,45751.4,45793.1,132.391
1704187080,45793.0,45811.5,45769.7,45769.7,126.17
1704187140,45769.8,45769.8,45747.6,45761.4,93.639
1704187200,45761.4,45814.2,45752.0,45793.0,232.207
1704187260,45792.9,45808.0,45758.9,45801.1,474.864
1704187320,45801.1,45824.2,45789.8,45802.3,129.511
1704187380,45802.1,45830.2,45781.6,45828.1,255.392
1704187440,45828.0,45829.7,45810.6,45820.1,108.292
1704187500,45820.0,45824.9,45805.0,45805.0,80.867
1704187560,45805.1,45811.9,45785.0,45785.1,72.706
1704187620,45785.1,45883.8,45782.2,45875.5,385.133
1704187680,45875.4,45897.5,45850.9,45897.5,391.116
1704187740,45897.5,45914.9,45875.1,45879.9,465.244
1704187800,45879.9,45880.0,45846.0,45863.0,233.068
1704187860,45863.0,45877.8,45855.5,45872.8,129.262
1704187920,45873.7,45873.8,45835.2,45835.4,129.631
1704187980,45835.2,45843.4,45786.7,45786.7,146.002
1704188040,45786.8,45825.4,45777.4,45805.3,169.745
1704188100,45805.2,45805.3,45779.1,45787.1,139.098
1704188160,45787.0,45800.0,45782.1,45790.9,76.777
1704188220,45790.9,45790.9,45754.0,45754.0,229.142
1704188280,45754.0,45754.1,45710.0,45723.3,510.153
1704188340,45723.2,45758.0,45711.9,45744.3,237.51
1704188400,45744.3,45758.0,45721.2,45724.0,120.447
1704188460,45724.1,45760.8,45723.0,45735.5,113.044
1704188520,45735.4,45739.0,45710.0,45712.4,165.275
1704188580,45712.3,45717.9,45667.7,45677.1,399.271
1704188640,45677.0,45725.4,45677.0,45708.2,228.834
1704188700,45708.3,45712.5,45685.4,45702.3,159.251
1704188760,45702.3,45705.2,45670.9,45705.2,197.176
1704188820,45705.1,45768.5,45705.1,45753.7,264.186
1704188880,45753.7,45788.2,45751.4,45788.1,156.37
1704188940,45788.1,45788.2,45755.4,45777.9,111.261
1704189000,45777.9,45797.8,45768.5,45790.4,124.55
1704189060,45790.4,45843.3,45773.6,45773.7,465.848
1704189120,45773.6,45782.7,45751.6,45776.6,145.781
1704189180,45776.5,45776.6,45718.6,45719.0,186.854
1704189240,45719.1,45731.9,45701.9,45705.1,146.03
1704189300,45705.1,45731.5,45705.1,45727.3,128.046
1704189360,45727.3,45742.9,45703.0,45716.8,130.593
1704189420,45716.8,45721.9,45709.0,45721.8,49.35
1704189480,45721.8,45751.7,45721.8,45751.6,130.31
1704189540,45751.6,45751.7,45729.0,45730.5,89.193
1704189600,45730.0,45748.2,45728.4,45746.2,94.448
1704189660,45746.2,45771.8,45737.8,45751.0,133.395
1704189720,45750.1,45750.1,45725.0,45737.0,121.719
1704189780,45737.0,45737.1,45701.0,45718.0,121.284
1704189840,45717.9,45718.0,45669.3,45669.3,367.458
1704189900,45669.4,45687.6,45669.2,45672.5,157.641
1704189960,45672.6,45701.2,45672.5,45684.3,121.2
1704190020,45684.2,45684.2,45660.0,45660.0,162.579
1704190080,45660.1,45662.8,45600.4,45616.4,682.608
1704190140,45616.4,45677.9,45605.7,45662.6,228.771
1704190200,45662.7,45685.7,45626.4,45633.7,362.688
1704190260,45633.2,45660.0,45630.5,45659.9,146.357
1704190320,45659.9,45684.8,45650.0,45669.3,137.251
1704190380,45669.3,45673.1,45645.8,45651.2,94.614
1704190440,45651.3,45755.3,45644.0,45750.5,265.886
1704190500,45750.5,45770.7,45730.0,45739.8,262.571
1704190560,45739.9,45772.8,45732.5,45757.1,197.425
1704190620,45757.0,45760.2,45729.9,45759.2,106.681
1704190680,45759.2,45759.2,45720.1,45720.1,121.408
1704190740,45720.1,45731.9,45705.8,45705.8,162.099
1704190800,45705.8,45713.1,45686.6,45711.7,91.658
1704190860,45711.6,45711.7,45667.0,45688.9,225.643
1704190920,45688.9,45690.9,45675.5,45690.9,62.492
1704190980,45690.8,45721.5,45682.0,45713.7,113.27
1704191040,45713.7,45750.0,45710.8,45747.0,103.665
1704191100,45747.0,45747.1,45663.8,45668.9,258.324
1704191160,45668.8,45699.7,45650.0,45652.0,206.471
1704191220,45652.0,45673.6,45652.0,45673.5,94.249
1704191280,45673.5,45716.6,45673.5,45716.6,128.553
1704191340,45716.5,45716.6,45707.9,45712.0,58.914
1704191400,45712.0,45716.6,45683.0,45683.0,66.795
1704191460,45683.1,45719.5,45683.1,45700.0,155.779
1704191520,45700.0,45712.0,45689.1,45708.0,139.453
1704191580,45707.9,45707.9,45673.9,45675.8,91.045
1704191640,45675.8,45675.8,45651.1,45665.9,144.548
1704191700,45665.9,45665.9,45645.0,45650.0,119.549
1704191760,45650.0,45678.5,45642.0,45678.5,98.116
1704191820,45678.4,45691.2,45670.0,45691.2,83.937
1704191880,45691.1,45691.3,45644.8,45650.0,74.053
1704191940,45650.1,45650.1,45623.8,45625.8,152.952
1704192000,45625.8,45649.5,45600.0,45634.3,338.431
1704192060,45634.3,45657.3,45622.1,45623.7,196.083
1704192120,45623.7,45623.8,45606.1,45616.6,95.036
1704192180,45616.6,45631.5,45603.3,45626.8,96.527
1704192240,45626.9,45656.0,45601.0,45656.0,235.945
1704192300,45655.9,45655.9,45611.7,45622.8,159.387
1704192360,45622.8,45631.3,45584.0,45593.1,297.405
1704192420,45593.0,45596.0,45478.0,45563.0,1954.533
1704192480,45562.7,45563.0,45502.7,45548.1,1019.989
1704192540,45548.0,45584.8,45542.1,45562.2,312.052
1704192600,45562.3,45577.9,45556.8,45575.0,126.537
1704192660,45575.0,45575.0,45510.6,45532.1,308.624
1704192720,45532.1,45532.2,45515.0,45526.7,198.301
1704192780,45526.6,45578.7,45486.8,45569.8,566.262
1704192840,45569.8,45579.0,45554.0,45579.0,103.154
1704192900,45578.9,45594.0,45558.4,45561.4,163.628
1704192960,45561.5,45606.2,45561.4,45604.1,278.163
1704193020,45604.1,45614.0,45595.8,45602.1,192.106
1704193080,45602.0,45630.2,45595.8,45617.8,286.009
1704193140,45617.9,45655.8,45617.8,45655.7,372.947
1704193200,45655.7,45678.5,45651.7,45678.5,328.806
1704193260,45678.4,45709.2,45673.9,45688.7,496.251
1704193320,45688.6,45704.6,45673.0,45685.9,235.269
1704193380,45685.8,45727.6,45674.6,45702.3,286.193
1704193440,45702.2,45731.4,45698.2,45702.1,168.072
1704193500,45702.0,45736.2,45702.0,45736.1,178.218
1704193560,45736.1,45752.0,45719.0,45746.0,198.253
1704193620,45745.9,45767.6,45704.9,45708.6,353.468
1704193680,45708.5,45709.6,45666.0,45670.0,213.832
1704193740,45670.0,45684.6,45665.0,45665.1,94.603
1704193800,45665.0,45665.1,45622.2,45625.0,192.141
1704193860,45625.0,45639.4,45613.1,45616.5,159.812
1704193920,45616.5,45685.9,45612.0,45685.9,188.832
1704193980,45685.9,45685.9,45653.7,45653.7,90.968
1704194040,45653.8,45653.8,45611.5,45616.0,87.306
1704194100,45616.1,45628.7,45612.3,45628.7,98.797
1704194160,45628.7,45632.8,45609.5,45609.5,69.044
1704194220,45609.5,45609.5,45587.0,45592.7,174.866
1704194280,45592.7,45626.3,45591.1,45620.8,195.163
1704194340,45620.8,45641.7,45602.8,45638.7,94.062
1704194400,45638.7,45648.9,45622.0,45640.6,133.391
1704194460,45640.5,45640.5,45587.3,45595.8,117.694
1704194520,45595.9,45604.6,45570.4,45575.5,152.516
1704194580,45575.5,45579.4,45557.6,45563.1,130.471
1704194640,45563.1,45617.0,45563.0,45607.2,176.889
1704194700,45608.5,45608.6,45590.5,45601.6,43.581
1704194760,45601.6,45601.7,45562.4,45570.0,229.656
1704194820,45570.0,45570.0,45555.0,45557.5,165.855
1704194880,45557.4,45576.4,45557.4,45563.0,116.597
1704194940,45562.9,45570.9,45558.0,45558.0,69.632
1704195000,45558.0,45609.2,45554.4,45578.9,315.062
1704195060,45578.9,45611.9,45565.8,45610.6,110.706
1704195120,45610.5,45614.9,45550.0,45550.0,365.895
1704195180,45550.0,45550.1,45527.3,45527.4,215.352
1704195240,45527.3,45529.5,45489.1,45499.9,647.273
1704195300,45499.8,45519.8,45496.8,45505.0,151.983
1704195360,45505.0,45506.0,45493.4,45497.9,168.372
1704195420,45497.9,45497.9,45450.2,45460.9,702.2
1704195480,45460.9,45476.9,45421.0,45432.0,778.502
1704195540,45431.9,45436.5,45378.7,45388.1,765.435
1704195600,45388.1,45430.0,45384.3,45393.5,440.93
1704195660,45393.5,45418.4,45362.4,45389.4,495.194
1704195720,45389.4,45405.9,45372.0,45372.0,221.325
1704195780,45372.1,45377.4,45312.0,45329.4,897.705
1704195840,45329.5,45329.5,45258.0,45307.9,1462.154
1704195900,45306.8,45357.6,45300.6,45353.4,680.884
1704195960,45353.5,45386.8,45331.7,45380.8,585.135
1704196020,45380.8,45400.0,45355.0,45394.5,341.842
1704196080,45394.5,45436.1,45389.9,45420.0,404.443
1704196140,45420.0,45422.1,45382.5,45395.2,223.462
1704196200,45395.1,45402.0,45320.0,45385.8,272.484
1704196260,45385.8,45390.1,45331.8,45356.9,221.713
1704196320,45356.9,45376.7,45343.6,45345.2,228.608
1704196380,45345.1,45351.4,45309.3,45335.5,235.153
1704196440,45335.5,45361.8,45325.0,45354.7,210.652
1704196500,45354.7,45431.4,45354.7,45426.1,356.912
1704196560,45426.2,45489.3,45421.6,45475.6,661.954
1704196620,45475.6,45490.0,45461.4,45473.7,240.763
1704196680,45473.7,45473.8,45444.8,45468.5,207.132
1704196740,45468.4,45486.8,45454.6,45486.8,141.269
1704196800,45486.8,45491.6,45459.8,45480.0,287.783
1704196860,45479.9,45481.7,45453.6,45461.5,176.074
1704196920,45461.4,45472.9,45445.4,45450.6,121.938
1704196980,45450.6,45478.6,45448.0,45478.6,175.021
1704197040,45478.6,45497.6,45456.0,45497.5,271.922
1704197100,45497.6,45550.0,45497.6,45542.1,579.86
1704197160,45542.1,45549.8,45508.6,45508.6,242.913
1704197220,45508.6,45511.7,45488.4,45494.4,192.665
1704197280,45494.3,45494.4,45464.7,45478.0,212.42
1704197340,45478.0,45506.7,45456.9,45460.0,182.683
1704197400,45460.1,45460.1,45393.7,45412.5,531.703
1704197460,45412.6,45460.9,45412.5,45442.7,150.702
1704197520,45442.7,45444.8,45396.0,45396.0,250.82
1704197580,45396.0,45421.9,45391.3,45404.5,169.286
1704197640,45404.6,45435.9,45404.5,45435.9,94.539
1704197700,45435.9,45452.0,45427.2,45434.1,137.781
1704197760,45434.1,45457.3,45399.9,45457.3,236.167
1704197820,45457.2,45457.2,45444.9,45448.3,100.327
1704197880,45448.4,45452.1,45442.8,45445.9,37.419
1704197940,45445.8,45445.8,45408.4,45408.4,100.575
1704198000,45408.5,45408.5,45387.2,45391.9,123.467
1704198060,45391.2,45455.0,45370.0,45448.7,379.29
1704198120,45448.7,45482.0,45432.2,45474.4,124.138
1704198180,45474.5,45483.0,45463.5,45483.0,90.141
1704198240,45483.0,45486.8,45474.9,45486.0,110.504
1704198300,45486.1,45511.0,45473.5,45493.6,168.889
1704198360,45493.7,45530.6,45490.5,45527.3,195.968
1704198420,45527.4,45527.4,45494.0,45494.0,110.735
1704198480,45494.0,45520.0,45484.0,45495.4,116.259
1704198540,45495.3,45510.4,45487.4,45510.4,81.649
1704198600,45510.5,45520.0,45492.3,45492.9,270.068
1704198660,45492.9,45532.2,45492.9,45532.2,333.417
1704198720,45532.2,45639.0,45532.1,45605.3,1177.773
1704198780,45605.4,45640.0,45597.6,45611.5,676.112
1704198840,45611.5,45638.2,45574.9,45638.2,255.204
1704198900,45638.2,45655.0,45576.3,45603.1,578.667
1704198960,45603.0,45610.0,45580.7,45582.4,164.91
1704199020,45582.5,45589.0,45556.6,45561.1,170.45
1704199080,45561.1,45612.8,45556.5,45610.1,471.997
1704199140,45610.0,45615.0,45561.6,45570.3,200.518
1704199200,45570.3,45581.0,45538.2,45542.7,193.657
1704199260,45542.7,45553.0,45520.4,45535.9,255.384
1704199320,45535.8,45546.4,45520.6,45534.9,142.711
1704199380,45534.8,45583.6,45534.8,45583.4,106.847
1704199440,45583.3,45583.3,45507.2,45508.0,272.081
1704199500,45508.0,45545.9,45508.0,45522.5,249.89
1704199560,45522.5,45522.5,45480.4,45485.4,325.888
1704199620,45485.4,45491.8,45449.5,45452.5,427.797
1704199680,45452.5,45465.0,45420.5,45420.5,397.939
1704199740,45420.5,45466.2,45413.4,45430.7,270.576
1704199800,45430.7,45430.7,45390.0,45408.0,225.095
1704199860,45408.0,45427.6,45333.0,45351.9,941.7
1704199920,45351.9,45388.0,45329.7,45387.9,303.216
1704199980,45388.0,45391.7,45350.0,45357.2,181.53
1704200040,45357.2,45403.2,45352.8,45366.1,377.463
1704200100,45366.0,45383.8,45347.3,45347.3,167.512
1704200160,45347.3,45357.2,45323.2,45346.0,180.444
1704200220,45346.0,45398.5,45345.9,45374.1,178.452
1704200280,45374.0,45374.1,45340.0,45362.9,156.831
1704200340,45363.0,45365.3,45343.5,45355.1,121.984
1704200400,45355.1,45359.6,45333.6,45349.0,257.904
1704200460,45349.0,45349.1,45316.4,45347.1,196.444
1704200520,45347.0,45421.1,45347.0,45412.8,354.164
1704200580,45412.0,45434.5,45378.9,45434.2,197.011
1704200640,45434.2,45469.0,45425.4,45449.2,320.999
1704200700,45449.2,45472.2,45444.7,45455.7,163.742
1704200760,45455.8,45472.5,45435.9,45466.0,117.861
1704200820,45466.1,45466.1,45445.1,45455.9,70.686
1704200880,45455.8,45482.3,45455.8,45478.2,114.673
1704200940,45478.3,45493.4,45455.6,45482.5,183.878
1704201000,45482.4,45495.0,45465.4,45494.2,168.278
1704201060,45494.1,45495.0,45460.0,45460.1,127.072
1704201120,45460.0,45524.0,45456.7,45522.7,266.112
1704201180,45522.8,45542.8,45518.8,45540.0,239.794
1704201240,45540.0,45542.4,45524.1,45525.0,80.828
1704201300,45525.0,45540.0,45522.9,45529.6,86.706
1704201360,45529.6,45562.3,45529.5,45550.5,282.251
1704201420,45550.6,45564.7,45545.8,45559.5,131.77
1704201480,45559.5,45595.6,45556.2,45583.0,256.892
1704201540,45583.0,45625.2,45578.0,45593.4,252.216
1704201600,45593.3,45617.4,45384.9,45421.5,2663.93
1704201660,45421.6,45459.8,45406.8,45450.8,454.172
1704201720,45450.8,45499.3,45450.7,45496.0,161.76
1704201780,45496.0,45525.0,45486.4,45511.6,129.187
1704201840,45511.6,45578.0,45511.6,45566.7,246.76
1704201900,45566.8,45576.0,45549.0,45576.0,150.27
1704201960,45575.9,45576.0,45553.4,45557.2,118.843
1704202020,45557.2,45561.0,45527.1,45554.9,180.321
1704202080,45554.9,45575.2,45543.8,45570.8,129.979
1704202140,45570.7,45575.9,45566.1,45569.9,104.727
1704202200,45569.8,45579.1,45562.0,45579.0,188.123
1704202260,45579.1,45605.0,45579.0,45604.9,149.6
1704202320,45605.0,45623.3,45604.9,45612.1,160.347
1704202380,45612.1,45630.0,45600.7,45606.4,190.742
1704202440,45606.4,45611.8,45580.0,45591.1,109.827
1704202500,45591.0,45637.8,45591.0,45637.8,147.491
1704202560,45637.8,45644.6,45618.7,45640.3,164.82
1704202620,45640.2,45645.5,45621.0,45630.0,154.241
1704202680,45630.1,45639.0,45613.9,45625.1,138.441
1704202740,45625.2,45664.3,45621.9,45658.6,315.889
1704202800,45658.6,45723.5,45658.6,45707.3,612.709
1704202860,45707.2,45745.2,45701.4,45728.1,450.733
1704202920,45728.1,45734.6,45686.9,45705.4,460.35
1704202980,45705.4,45759.1,45691.2,45759.1,524.97
1704203040,45759.0,45760.0,45700.7,45715.0,404.385
1704203100,45715.1,45752.0,45707.1,45744.2,211.561
1704203160,45744.2,45744.2,45683.3,45703.9,371.74
1704203220,45704.0,45707.1,45673.4,45675.9,204.546
1704203280,45675.9,45695.7,45654.2,45695.6,209.939
1704203340,45695.6,45695.7,45674.6,45686.7,133.644
1704203400,45686.8,45704.2,45667.7,45692.4,105.696
1704203460,45692.5,45727.2,45650.1,45664.3,311.15
1704203520,45664.2,45673.4,45658.1,45665.7,82.696
1704203580,45665.8,45669.0,45635.2,45645.4,223.69
1704203640,45645.4,45693.0,45640.9,45691.9,155.175
1704203700,45691.9,45716.2,45687.3,45696.1,180.198
1704203760,45696.1,45701.4,45670.0,45675.1,101.636
1704203820,45675.2,45678.0,45643.3,45648.9,105.885
1704203880,45649.0,45702.7,45648.9,45694.1,119.626
1704203940,45694.1,45702.6,45680.0,45686.3,91.702
1704204000,45686.2,45731.4,45682.0,45731.4,135.535
1704204060,45731.4,45746.0,45692.6,45701.2,307.385
1704204120,45701.2,45737.9,45684.9,45713.8,179.355
1704204180,45713.8,45721.0,45680.4,45682.5,151.625
1704204240,45682.5,45689.0,45670.0,45684.2,148.446
1704204300,45684.2,45718.2,45681.5,45691.8,105.234
1704204360,45691.8,45749.9,45666.0,45749.9,219.424
